image,caption
1414820925_3504c394e1.jpg,startseq man in red shorts jumping in back of volleyball net endseq#startseq man in red shorts jumps behind volleyball net endseq#startseq man in red swim trunks playing volleyball endseq#startseq athletic man volleyball endseq#startseq guy in red shorts jumping up in front of volleyball endseq
2848571082_26454cb981.jpg,startseq black and brown dog jumps in the air to catch soccer ball endseq#startseq black dog jumps to catch ball in yard endseq#startseq black dog jumps for white ball endseq#startseq dog jumping to catch soccer ball endseq#startseq the black and brown dog jumps in the air to catch the ball endseq
3724759125_2dc0e1f4a3.jpg,startseq boy on play horse at the park points to the slide endseq#startseq boy rides toy horse endseq#startseq little boy is riding horse at the playground endseq#startseq small boy rides on playground toy while pointing to slide endseq#startseq young fair skinned boy rides play horse at playground endseq
2836864045_9a093cfd65.jpg,startseq black and white dog carries white frisbee over the grass endseq#startseq black and white dog frisbee endseq#startseq black brown and white dog is carrying frisbee endseq#startseq black brown and white dog running along with white frisbee in his mouth endseq#startseq dog holding frisbee in its mouth endseq
2998504949_1022fec53b.jpg,startseq man in blue coat walks small white animal as passes in the background endseq#startseq man in blue jacket holding small white animal on leash endseq#startseq man in blue jacket walks small white animal while bus drives behind him endseq#startseq man is on sidewalk with small animal on leash endseq#startseq an old man walking through the street on leash endseq
1663751778_90501966f0.jpg,startseq climber is attached by ropes to brown colored rock face endseq#startseq man is sheer rock face with rope endseq#startseq mountain climber scales steep rock face endseq#startseq person is climbing up rock endseq#startseq person wearing khaki pants climbing up the side of rocky cliff endseq
3451345621_fe470d4cf8.jpg,startseq man holding sign endseq#startseq man in jeans cowboy hat holds up sign endseq#startseq man wearing cowboy hat holding protest sign endseq#startseq man with cowboy hat and an sign endseq#startseq in cowboy gear holds up sign that says endseq
506343925_b30a235de6.jpg,startseq brown white and black dog runs in the sand endseq#startseq large brown dog is running across sand in front of some small green foliage endseq#startseq striped dog is running in the desert endseq#startseq dog runs through the desert endseq#startseq running in sandy endseq
1859941832_7faf6e5fa9.jpg,startseq dog catches frisbee as it jumps on the grass endseq#startseq pitbull jumps to catch flying disc endseq#startseq white dog has jumped up in the air to catch frisbee endseq#startseq the dog jumps to catch the frisbee endseq#startseq the white dog has grey frisbee in its mouth endseq
3284887033_e2e48f1863.jpg,startseq sandy brown dog is playing with soccer ball outside endseq#startseq tan dog chases black and white soccer ball endseq#startseq tan dog is playing with soccer ball endseq#startseq yellow dog plays with soccer ball endseq#startseq the yellow dog is playing with soccer ball endseq
3404012438_9baf8dcbaf.jpg,startseq dog chasing duck in pond endseq#startseq as the dog swims close the duck flies away endseq#startseq white dog in river is chasing duck endseq#startseq white dog is swimming after duck endseq#startseq white dog is swimming in lake while bird flies away endseq
3606909929_90a1a072b7.jpg,startseq race car spinning out of control on racetrack endseq#startseq race car spins on the track endseq#startseq silver and black race car turns sideways and blows smoke out the back of the car endseq#startseq silver car goes out of control on racetrack endseq#startseq the grey car down the track endseq
344078103_4b23931ce5.jpg,startseq two black dogs in the snow endseq#startseq two black dogs on snow covered ground the ground appears blue in the background one dog is jumping with feet off the ground endseq#startseq two black dogs playing in the snow endseq#startseq two black dogs play in snow endseq#startseq two dogs run through the snow endseq
536537638_f5ee42410b.jpg,startseq group of people wait in attire endseq#startseq an asian girl wearing red hat along side several others with red hats as well endseq#startseq small group of asian women wearing red head scarves and black shirts are shopping endseq#startseq five japanese ladies wear red endseq#startseq several asian women wearing red on their heads endseq
2422018883_336519b5c6.jpg,startseq baby in white and pink dress walks outside endseq#startseq little girl wears white dress and pink flip flops endseq#startseq small toddler girl in white dress walking endseq#startseq young asian girl wearing dress running endseq#startseq young asian girl wearing flip flops and flowered runs down the street endseq
2512683710_991c9d466d.jpg,startseq boat past the sun endseq#startseq in the water endseq#startseq in the water at endseq#startseq ship in blue sea endseq#startseq the old looking ship is at endseq
460195978_fc522a4979.jpg,startseq black dog is in the grass with woman in jeans endseq#startseq grey in grey running alongside of small dog endseq#startseq person playing with their black dog in the grass endseq#startseq woman and dog are running in field endseq#startseq woman flies kite in field while her dog watches endseq
3660826540_481d25fbb0.jpg,startseq boy in striped shirt points endseq#startseq boy points at something behind the camera endseq#startseq little boy wearing striped shirt is pointing at something endseq#startseq young boy in striped shirt pointing the camera endseq#startseq young boy wearing striped shirt points into the distance endseq
1119418776_58e4b93eac.jpg,startseq black and white dog is running through the field endseq#startseq black brown and white dog running through field endseq#startseq brown black and white dog is running through large field with its mouth open endseq#startseq dog running in field endseq#startseq dog with its mouth open running through field the camera endseq
2374570771_c395fc224a.jpg,startseq black and white colored dog jumping around in body of water endseq#startseq brown and white dog is running through the river endseq#startseq dog from lake endseq#startseq dog runs through creek and water endseq#startseq dog runs through the water endseq
3477712686_8428614c75.jpg,startseq two boys wrestling in the sand while man looks on endseq#startseq two kids wrestle as man endseq#startseq two little boys brush dirt off each other as man watches endseq#startseq two young boys wrestle in the sand while man watches endseq#startseq two young boys wrestling while an adult male looks on endseq
2882056260_4399dd4d7c.jpg,startseq biker rides motorcycle on racetrack endseq#startseq man races blue motorcycle on track endseq#startseq motorcycle rider turns the motorcycle on its side while racing endseq#startseq motorcyclist takes corner endseq#startseq race car driver in bicycle is turning on racetrack endseq
251586160_a31b187a37.jpg,startseq black dog in red harness jumping endseq#startseq black dog up into pool endseq#startseq black dog near the blue fence endseq#startseq man watches as his black dog leaps into the water endseq#startseq black dog running while man looks on endseq
930126921_1b94605bdc.jpg,startseq man in black shirt enjoys while woman in white shirt looks endseq#startseq man is eating from paper cone while woman stands behind him endseq#startseq man is standing in front of woman while eating something endseq#startseq one man is eating and blond woman is standing behind him endseq#startseq the man white purple and white shirts is eating and looking to his right while the woman behind him has look on her face endseq
383223174_7165a54c30.jpg,startseq brown dog plays with stick endseq#startseq brown dog wearing is playing in the dirt endseq#startseq lean light brown dog has his head down on the ground playing with stick endseq#startseq tan dog rests his head in the sand endseq#startseq two dogs and person endseq
2676184321_858eff416b.jpg,startseq girl in with ear and sweater endseq#startseq teenage girl is wearing brown hat and jacket with on endseq#startseq woman stands in front of mountain in the winter endseq#startseq young woman is outside in the snow wearing hat endseq#startseq the girl stands outside in the cold wearing warm hat and looking off into the distance endseq
1357724865_4faf4e1418.jpg,startseq man walks into river at the bottom of small waterfall endseq#startseq man is standing in water near waterfall endseq#startseq man standing in the water at the base of waterfall endseq#startseq man wades in the water and watches waterfall endseq#startseq the man stands in body of water near waterfall endseq
229978782_3c690f5a0e.jpg,startseq man in red throws frisbee endseq#startseq two men and frisbee endseq#startseq two men are running to catch frisbee endseq#startseq two men go after frisbee in some of sports game endseq#startseq two men one in red shirt running towards frisbee endseq
3613375729_d0b3c41556.jpg,startseq man rides silver and red motorcycle endseq#startseq motocross driver speeds by during race endseq#startseq motorcycle racer in turn on an motorcycle endseq#startseq person is riding red motorcycle around track endseq#startseq uniformed rider is riding an motorcycle endseq
374103776_0de490c1b0.jpg,startseq woman points at while woman touches her hand at bar endseq#startseq men and women are standing together some with drinks in their hands endseq#startseq the girls are having drink endseq#startseq two girls drink at party endseq#startseq while at party drinking woman points at someone while her friend tries to put her hand down endseq
1079274291_9aaf896cc1.jpg,startseq little boy sticks his tongue out for the camera another boy looks on endseq#startseq two boys make faces endseq#startseq two young boys are looking at the camera one smiling the other sticking his tongue out endseq#startseq two young boys look up at the camera as one sticks out his tongue endseq#startseq two young boys making silly faces endseq
3702607829_2b8b3e65ab.jpg,startseq two blond hair ladies are sitting on park bench near body of water endseq#startseq two woman sit on park bench endseq#startseq two women are sitting on park bench endseq#startseq two women sitting on bench by the water endseq#startseq two women sitting on wood bench along edge endseq
632608471_a70461f123.jpg,startseq group of little girls perform onstage dressed in all white endseq#startseq girls in white stand and pose onstage endseq#startseq group of in white get ready to dance endseq#startseq the little are all wearing white dresses and endseq#startseq young girl in white on stage endseq
1752454466_723790dbd6.jpg,startseq brown and white dog yellow and blue ramp in grassy area endseq#startseq brown and white dog is running down ramp endseq#startseq brown and white dog running off of an obstacle endseq#startseq brown white dog runs down yellow and blue ramp endseq#startseq this dog is running down the yellow board endseq
2789238858_14261dd25a.jpg,startseq dog racing around track endseq#startseq dog racing on track endseq#startseq greyhound with muzzle runs on racetrack endseq#startseq muzzled greyhound dog is running around track endseq#startseq muzzled greyhound dog running around endseq
2922512807_d382528a93.jpg,startseq man is flying down flight of stairs on his skateboard endseq#startseq shirtless young rides his skateboard over steps endseq#startseq topless man is airborne on skateboard in front of white building endseq#startseq young man jumps down flight of stairs on his skateboard endseq#startseq boy jumping steps with endseq
3610687607_895fdc94bd.jpg,startseq man is jumping with his body forward toward photograph screen and large light endseq#startseq man jumps towards light with white behind him endseq#startseq person falls through the air in room with step ladder in it endseq#startseq person jumps toward light in photo endseq#startseq there is person in jeans and sneakers jumping off the ground towards large white light endseq
3568605391_54ec367d88.jpg,startseq one policeman sitting on his motorcycle with two policeman standing to the left endseq#startseq three one on his bike wearing black uniforms with black boots endseq#startseq two are standing and one policeman is sitting on his motorcycle endseq#startseq two police officers are standing next to another officer who is sitting on motorcycle endseq#startseq two standing and one sitting on motorcycle smile for the camera endseq
2650568697_ffb79bf2ea.jpg,startseq two guys are posing next to each other on the steps of building with traffic behind them endseq#startseq two men are sitting on steps in front of city building endseq#startseq two men pose at the bottom of set of steps in area endseq#startseq two men sit together beside stone steps in an urban setting endseq#startseq two men sit together on set of steps outside near street endseq
228949397_9e63bfa775.jpg,startseq kid is going down big water slide endseq#startseq kid slides down yellow slide into swimming pool endseq#startseq person is coming down yellow water slide into pool endseq#startseq young boy about to pool after sliding down yellow slide endseq#startseq child sliding down slide into pool of water endseq
3125628091_25a31709df.jpg,startseq little boy in pajamas on couch with santa hat endseq#startseq small child wearing green long top lays with her head on pillow endseq#startseq smiling child with christmas colored clothing endseq#startseq child on couch holding red cloth with white fur endseq#startseq the child with green shirt is on bed endseq
3351370405_e417e38f52.jpg,startseq person on snowboard jumps over cliff in the snow endseq#startseq skier flies over cliff endseq#startseq skier wearing red flies off the edge of snow covered rock endseq#startseq snowboarder the air over snowcovered cliff endseq#startseq this person is snowboarding off hill endseq
3502459991_fdec2da131.jpg,startseq man is at shooting range endseq#startseq man wearing ear is shooting at white target endseq#startseq man with yellow ear is gun in shooting range endseq#startseq person wearing yellow headphones gun at target endseq#startseq someone gun at indoor shooting range endseq
2624457062_89efc497a8.jpg,startseq painted white brick building with man standing in front endseq#startseq man poses in front of run down house endseq#startseq an older looking man with glasses and white is in front of an building endseq#startseq an older man stands outside old up building endseq#startseq an old man stands in front of building endseq
3638374272_444f5e0457.jpg,startseq bunch of people standing next to car with its trunk open endseq#startseq crowd of people stand on rural road field behind them forest in front endseq#startseq group of people are standing behind small vehicle out in the country endseq#startseq group of people gather on gravel road near car endseq#startseq many people are standing outside of car on rural road endseq
427683329_95d510a087.jpg,startseq an older woman in sunglasses sits behind man in yellow shirt endseq#startseq an older woman with big sunglasses sits behind man in yellow shirt at ball game or other event endseq#startseq an old lady wearing sunglasses is sitting behind man in yellow endseq#startseq closeup of the side of an old woman face with sun glasses gray hair and gold endseq#startseq older woman wearing sunglasses and golden endseq
3654869593_c8599a8e20.jpg,startseq few young boys throwing football over volleyball net endseq#startseq boys are throwing football on the beach endseq#startseq the children are playing game with volleyball net and football on the beach endseq#startseq three boys play volleyball on busy beach endseq#startseq three boys play with football near volleyball net at the beach endseq
485054073_fef8b80b4b.jpg,startseq frisbee shadow on the dog endseq#startseq white dog is attempting to catch green and pink object endseq#startseq white dog with long hair jumps to catch red and green toy endseq#startseq white furry dog jumping to catch frisbee endseq#startseq the dog is trying to catch frisbee endseq
532036676_e88b13e0a1.jpg,startseq boy in white shirt and jeans in what looks like black endseq#startseq child in white shirt and jeans endseq#startseq little boy in white shirt and jeans stands in an endseq#startseq little boy stands in the doorway of van endseq#startseq small boy in jeans and white shirt holding piece of paper in black vehicle endseq
3215238223_29de2b35cb.jpg,startseq boy rides skateboard with bike to his right endseq#startseq guy grinds near an old endseq#startseq guy is grinding on window ledge in city endseq#startseq person in black is coming out of window of tan and red building endseq#startseq person skateboarding near endseq
1351315701_6580b51c41.jpg,startseq black and white dog are running on the grass endseq#startseq black dog and white dog race in grassy field while spectators look on endseq#startseq white dog and black dog running side by side on the grass while onlookers watch endseq#startseq two dogs pitbull and black run side by side endseq#startseq two dogs racing in field with people looking on endseq
3457455611_94ee93929f.jpg,startseq boy from green slide endseq#startseq young boy is sitting in green tunnel endseq#startseq little boy in green tube with his hair sticking up he has on black and blue striped shirt and tennis shoes endseq#startseq little boy sitting in green tunnel with smile on his face endseq#startseq small boy in striped shirt sliding out of green tub endseq
2321466753_5606a10721.jpg,startseq baby hold basket endseq#startseq baby holding onto endseq#startseq child in blue is holding on to basket endseq#startseq toddler wooden object endseq#startseq young child is holding onto the back of chair endseq
2857609295_16aaa85293.jpg,startseq dog catching frisbee with onlookers in the background endseq#startseq dog jumping to catch frisbee while people watch endseq#startseq jack terrier catching frisbee in midair endseq#startseq small brown and white dog catching frisbee at competition endseq#startseq dog catching frisbee on field in front of an audience endseq
1957371533_62bc720bac.jpg,startseq black and white dog shakes itself to get the water off endseq#startseq black and white dog shakes water off itself endseq#startseq dog shaking water off endseq#startseq black and white dog shaking its wet head endseq#startseq wet black and white dog with black nose shaking off water endseq
890734502_a5ae67beac.jpg,startseq boy in black swimsuit playing near the water endseq#startseq boy is splashing water in his bathing suit endseq#startseq little shirtless boy in shorts splashes water endseq#startseq boy in black swim trunks playing in spray of water endseq#startseq young boy splashes water at the edge of pool endseq
3601569729_bf4bf82768.jpg,startseq group of race horses run down track carrying jockeys endseq#startseq horse race endseq#startseq jockeys on horses during race endseq#startseq the horses race on the dirt track while their riders them on endseq#startseq there are riders and horses in horse race going around track endseq
3596428453_8cfdec4869.jpg,startseq wears hat endseq#startseq man jogs in long distant race in costume endseq#startseq man wearing no shirt and backpack runs with box on his head endseq#startseq man with no shirt and head runs in race endseq#startseq the shirtless male runner is wearing backpack and silver looking helmet on his head endseq
2148013097_6a4f495bc5.jpg,startseq three young boys looking through window endseq#startseq two kids and woman wave from behind window endseq#startseq two kids are looking through window with an adult in the back endseq#startseq two little boys and their smiling on the outside of window endseq#startseq two young children one wearing red striped shirt are looking in through the window while an adult in pink shirt watches from behind endseq
2528547068_7d37479b9b.jpg,startseq race car drives through racetrack endseq#startseq red car smoke while on paved track endseq#startseq red race car pulls off the track smoking endseq#startseq red race car down road marked with red and white striped ribbons endseq#startseq red car taking turn in race endseq
3325578605_afa7f662ec.jpg,startseq bird flies across the water endseq#startseq white bird flies over lake endseq#startseq white bird above the water endseq#startseq white crane flies over water endseq#startseq the bird flies low over the water endseq
952171414_2db16f846f.jpg,startseq group of four people next to bus endseq#startseq four people taking in front of bus endseq#startseq four teenagers standing next to bus and talking and laughing endseq#startseq the two are by the bus endseq#startseq two girls and two guys are talking to each other with bus in the background endseq
3514184232_b336414040.jpg,startseq baseball player is making play nearby large sign and of the field endseq#startseq girl catches baseball endseq#startseq girl in softball uniform raises her in the air endseq#startseq woman playing softball running to catch the ball endseq#startseq woman with long hair is catching softball in softball field endseq
486300784_2cc7a770ff.jpg,startseq two dogs running in body of water that is light blue with of an of grass showing endseq#startseq two dogs run through the water near beach with land on the horizon endseq#startseq two dogs run towards shore through shallow water endseq#startseq two dogs splash through the lake endseq#startseq two grey dogs running through the shallow water of lake endseq
2452238877_2340609c6e.jpg,startseq dog jumps off wooden porch endseq#startseq gold dog jumping off wooden porch endseq#startseq golden retriever is jumping off wooden porch endseq#startseq golden retriever jumping off wood porch endseq#startseq brown dog jumping off of deck endseq
3168354472_866fe70d36.jpg,startseq girl in purple dress crying on the floor endseq#startseq girl in purple dress is throwing endseq#startseq little girl in purple plaid dress is lying on the floor crying endseq#startseq little girl in purple plaid dress lays on the floor and with her toy beside her endseq#startseq young girl in purple dress throws endseq
2856923934_6eb8832c9a.jpg,startseq man jet ski through turn endseq#startseq two men are in blue and white speed boat endseq#startseq two men are riding blue and white jet ski endseq#startseq two people are driving blue jet ski leaving trail of water in the air endseq#startseq two people on blue jet ski endseq
3373481779_511937e09d.jpg,startseq man is the hockey puck across the ice while an opposing player races towards it endseq#startseq hockey player in white uniform with stick endseq#startseq two hockey players wearing yellow and black uniforms skate on the ice endseq#startseq two ice hockey players endseq#startseq two people in hockey uniforms on the ice endseq
72218201_e0e9c7d65b.jpg,startseq group of children run in the snow endseq#startseq group of young boys race on snowy day endseq#startseq school kids racing in the snow endseq#startseq the children are running in the snow with in the background endseq#startseq the young runners are racing through the snow endseq
210625425_fb1ef5d23b.jpg,startseq blue jeep drive into deep muddy water endseq#startseq four wheel drive car is driving through the mud endseq#startseq jeep gets wheel high in mud endseq#startseq the car up to the tops of its wheels in the mud endseq#startseq there is jeep stuck in mud up to the endseq
95734038_2ab5783da7.jpg,startseq man on bike to river endseq#startseq man rides bicycle on rocky path beside lake in the mountains endseq#startseq man rides bicycle on rocky trail along large river endseq#startseq man stands bike on rocky trail by lake endseq#startseq the man on the bike is sitting on gravel hill endseq
3557316485_574a5f7a89.jpg,startseq man skateboarding endseq#startseq person is skateboarding in skate hole endseq#startseq skateboarder ramp endseq#startseq skateboarder riding up to slope endseq#startseq skateboarder skates in the pool endseq
3036382555_30b7312cf3.jpg,startseq woman and girl are playing in field of leaves endseq#startseq little girls who are dressed up play in the falling autumn leaves endseq#startseq the two young girls are dressed as and are playing in the leaves outdoors endseq#startseq two small girls dressed as endseq#startseq two small girls walk along the leaves endseq
3207676216_48478bce97.jpg,startseq man being pul behind s by dogs in the snow endseq#startseq man dressed in warm clothing behind four dogs in the snow endseq#startseq man is running behind being pulled by four dogs endseq#startseq man rides sled pulled by team of dogs endseq#startseq four dogs are pulling sled in race through the snow by man wearing number endseq
3352871762_c9e88592d3.jpg,startseq girl with cigarette in hand and guy with green hat wave at the camera endseq#startseq man and woman show their on their endseq#startseq man and woman hug endseq#startseq man in green hat and woman wearing black sweater display identical tattoos on their right endseq#startseq there is man and woman holding up their arms and showing their tattoos endseq
3295452057_0c987f895f.jpg,startseq brown dog is jumping up at black and white dog endseq#startseq jumps on endseq#startseq smaller orange dog putting its head on larger black and white dog endseq#startseq two dogs are playing around in the dirt endseq#startseq two dogs play in large area while two men watch from distance endseq
3261493263_381a4c5cc7.jpg,startseq dog sled races through the snow endseq#startseq dog sled team and their driver endseq#startseq waves and smiles behind his dogs who are running in snow endseq#startseq dogs are pulling person on sled in the snow endseq#startseq the is the dogs to the line endseq
2984704498_29b53df5df.jpg,startseq middle aged woman in clothes holding camera endseq#startseq dressed woman wearing white jacket is holding camera endseq#startseq woman dressed stands happily with her camera endseq#startseq woman holds camera endseq#startseq woman in white jacket is smiling and holding camera endseq
3049770416_0fb1954315.jpg,startseq man holds microphone to his mouth by green lights endseq#startseq man in shirt sings into microphone onstage endseq#startseq man sings into microphone in front of green light endseq#startseq man with microphone endseq#startseq standing in green light endseq
241374292_11e3198daa.jpg,startseq crowd of people standing in front of endseq#startseq group of people gather in front of plastic endseq#startseq group of people gathering around parade float endseq#startseq several people are gathered by some endseq#startseq some people are gathered around truck carrying some endseq
3122888809_9ae9b4b9b2.jpg,startseq black dog and brown dog are each others endseq#startseq black dog and brown dog touching in grassy field endseq#startseq black dog is touching with light brown dog endseq#startseq there are two dogs one is black and the other is brown sniffing each other endseq#startseq two dogs each other in field endseq
273248777_eaf0288ab3.jpg,startseq football player in full stadium jumping and football endseq#startseq the american in yellow catches the ball whilst under from the in white endseq#startseq two football players playing football before huge crowd endseq#startseq two football players run into each other endseq#startseq two men for football endseq
2385871165_9438c9fe84.jpg,startseq closeup of man in glasses looking at the camera endseq#startseq guy wearing glasses endseq#startseq man in suit with glasses stands in front of blurry background endseq#startseq man in glasses with blue and shirt endseq#startseq man wearing glasses and suit endseq
3326024473_4c16e4fbfc.jpg,startseq yellow car drives across snowy path endseq#startseq yellow car drives quickly in the snow endseq#startseq yellow car driving through lot of snow endseq#startseq yellow car is through snow endseq#startseq yellow car speeds along snowy field endseq
2073756099_7e02c0110c.jpg,startseq black dog bird in its mouth in the pool endseq#startseq dog is jumping into pool to get duck floating there endseq#startseq dog is jumping into swimming pool after duck endseq#startseq dog jumps in the pool to get endseq#startseq the black dog is jumping into the pool to catch rubber in its mouth endseq
3430100177_5864bf1e73.jpg,startseq crowd of people sit an walk across dirty streets endseq#startseq group of people are gathered on sidewalk in front of store nearby street endseq#startseq woman is sitting on the curb staring off into the distance endseq#startseq many people are standing outside on street filled with endseq#startseq one woman sitting on sidewalk with others to the side and behind her endseq
2314722788_6262c3aa40.jpg,startseq black and brown dog are at each other endseq#startseq dark brown dog and light brown dog in field stare at each other endseq#startseq two dogs are facing each other in grassy field endseq#startseq two dogs are looking at each other endseq#startseq two dogs each other in the middle of fiel endseq
3371887001_44ab0c2f17.jpg,startseq man in dark outfit and sunglasses is riding mountain bike through forest near stream endseq#startseq man is riding his bike through wooded area in the endseq#startseq man rides mountain bike down slope in the woods endseq#startseq man riding bicycle down mountainside endseq#startseq man is crosscountry in the forest endseq
3121482932_f77ca12c01.jpg,startseq lone four wearing helmet riding along path endseq#startseq man in jeans is riding an atv over sand endseq#startseq man on is in midair in dry area endseq#startseq person in helmet rides vehicle in the desert endseq#startseq person rides in the air endseq
2735158990_56ff6bf9b0.jpg,startseq brown and white dog stands on his hind leg and barks endseq#startseq brown dog on his hind legs in the shadow of some trees endseq#startseq dog jumps in the woods endseq#startseq dog stands on its hind legs in wooded area while another dog watches endseq#startseq white dog is jumping in the air to catch ball in the woods endseq
1334892555_1beff092c3.jpg,startseq the girls are playing with foam swords endseq#startseq two girls with red and blue bat while another girl watches endseq#startseq two kids with helmets playing with swords while one looks on drinking from plastic cup endseq#startseq two young girls playing with rubber swords in park while watches endseq#startseq two young girls with being to play while an older girl is as the referee endseq
2375924666_fee50f1cba.jpg,startseq brown dog holding foam bat for ball endseq#startseq brown dog in front of white fence with blue and red object in its mouth endseq#startseq brown dog is playing with blue and red bat in his mouth endseq#startseq brown dog plays with toy bat hanging out its mouth endseq#startseq longhaired dog is playing with small blue bat endseq
3582814058_564776f26c.jpg,startseq group of kids and two adults stand before graffiti wall endseq#startseq group of people standing in front of wall endseq#startseq six of stand in front of stone wall covered in graffiti endseq#startseq six people are posing for picture in front of wall with graffiti endseq#startseq some young boys pose with man and woman by some graffiti endseq
2860400846_2c1026a573.jpg,startseq tan and white dog jumping after red frisbee endseq#startseq white dog is running towards the red frisbee on the grass endseq#startseq white dog jumps above red frisbee that is rolling along the surface of low cut field endseq#startseq white dog wearing red collar jumps up after red frisbee endseq#startseq the dog jumps in the air running after the frisbee endseq
411863595_d77156687e.jpg,startseq man holds long leash with large gray dog attached to it endseq#startseq man is holding very long leash attached to very large dog who is the grass endseq#startseq man is walking grey dog on the grass using long leash endseq#startseq man walks black dog on very long leash endseq#startseq woman and dog are in field of bright green grass and blue sky endseq
2364096157_eb7970a69a.jpg,startseq black and brown dog carries red toy in his mouth endseq#startseq dog runs on the beach with red dog toy with yellow rope attached endseq#startseq dog trotting down the beach with toy in its mouth endseq#startseq german shepherd walks at the beach with an orange toy in its mouth endseq#startseq the dog is walking on the beach carrying piece of yellow rope in its mouth endseq
142802798_962a4ec5ce.jpg,startseq boy in green shirt on skateboard on stone wall with graffiti endseq#startseq man in green tshirt is skateboarding along graffiti covered wall in front of blue door endseq#startseq skateboarder doing trick on stone wall endseq#startseq skater rides his board on ramp endseq#startseq the boys rides his skateboard up the wall endseq
2429729667_42effc165d.jpg,startseq girl has her head in wooden cut out of pirate ship while people throw endseq#startseq little girl throws an object at man who is standing behind of on ship endseq#startseq young boy and girl are trying to hit man with balls in fair game endseq#startseq children are throwing food at someone as part of an amusement park game endseq#startseq children watching play endseq
2595102568_347f6d4b07.jpg,startseq of three walk the street endseq#startseq man woman and child stand outside looking and waiting for something endseq#startseq an asian man woman and child are standing on sidewalk endseq#startseq three asian people standing on sidewalk with street scene in the background endseq#startseq three asian people wait on the sidewalk endseq
947969010_f1ea572e89.jpg,startseq black dog with brown muzzle next to body of water shaking off water with stick in its mouth endseq#startseq black dog with red collar has an item in his mouth and is climbing out of pool endseq#startseq brown dog climbing out of pool with stick in his mouth endseq#startseq dog with stick in its mouth climbs out of the water endseq#startseq the dog is climbing out of the water with stick endseq
2299859649_07ca44a222.jpg,startseq boy in red jacket holding stick and endseq#startseq kid turns around with an object in hand while someone passes behind him endseq#startseq young boy holds up candy bar while endseq#startseq young boy wearing red coat eats chocolate bar endseq#startseq young boy wearing red winter coat is eating and holding up candy bar endseq
341665272_80d4d61376.jpg,startseq brown dog carrying frisbee runs through the snow endseq#startseq brown dog is running through the snow with frisbee in its mouth endseq#startseq dog catches red frisbee in the snow endseq#startseq dog holding frisbee in its mouth endseq#startseq dog is running in the snow carrying red frisbee endseq
720208977_f44c2bba5b.jpg,startseq group of children from many races are standing in the fountain of busy plaza endseq#startseq children play in fountains that spray water from the ground endseq#startseq children running through fountains of water in the of crowd endseq#startseq little kids are playing in water fountain in front of lots of people endseq#startseq several children are playing in water fountains endseq
482830610_13a0a6c924.jpg,startseq girl reads and to music on bus endseq#startseq woman reads book on train endseq#startseq woman reads while on public endseq#startseq the girl is sitting on train and reading book endseq#startseq woman on train reading and listening to headphones endseq
256283122_a4ef4a17cb.jpg,startseq dog leaps over man in white cap to catch and orange frisbee endseq#startseq dog leaps over man to catch disc endseq#startseq man wearing sunglasses kneels with one knee on the ground looks up to see dog in the air catching an orange frisbee endseq#startseq dog jumps over owner to catch frisbee while spectators in the park watch endseq#startseq several people are standing and sitting on grassy field watching dog jump over man to catch an orange frisbee endseq
3587077732_0933f1677b.jpg,startseq boy runs through the puddle endseq#startseq boy splashing in puddle endseq#startseq young boy is running through large puddle outside endseq#startseq young boy is splashing through puddle of water endseq#startseq young boy playing in the water endseq
3590593467_be497a6139.jpg,startseq racing motorcycle rider has fallen off his bike and is sliding on the ground while another rider is driving behind endseq#startseq dirt bike racing one guy on ground endseq#startseq there is one person on motorcycle and one person who has fallen on the ground endseq#startseq there is one person on racing motorcycle and one person on the ground endseq#startseq two motorcycle racers on track one without his motorcycle endseq
136639119_6040b00946.jpg,startseq climber is attempting to climb around an above the woods endseq#startseq man climbs up cliff and reaches an endseq#startseq man is rock climbing under large cliff endseq#startseq person is rock climbing endseq#startseq climber on rock formation using ropes endseq
3058627443_1d57ff0a2c.jpg,startseq man falling off his surfboard on the top of wave endseq#startseq man is into the water having fallen off surfboard endseq#startseq person is falling off their surfboard endseq#startseq person performing gets from his endseq#startseq person wearing red shirt is falling off white surfboard endseq
2656039837_f46b29af92.jpg,startseq girl is about to hit tennis ball coming from above her with racket endseq#startseq little girl is playing tennis on an outdoor court endseq#startseq young girl in red shirt hitting tennis ball with pink racket endseq#startseq young girl is about to attempt to hit tennis ball endseq#startseq the tennis player in the red shirt is trying to hit the ball endseq
3107592525_0bcd00777e.jpg,startseq couple posing for the camera with rain jackets on endseq#startseq couple stands covered in plastic she smiles and he endseq#startseq lady and man wear rain endseq#startseq man and woman in plastic endseq#startseq the man and woman are wearing protective plastic endseq
247652942_29ede19352.jpg,startseq hang high in the air with few clouds in the blue sky endseq#startseq person is flying with yellow parachute above green building endseq#startseq yellow is in the air endseq#startseq hang floating through the air above many green trees endseq#startseq kite flying high in the sky with sky rider endseq
2286239223_d84ffc4e4a.jpg,startseq man and woman on bench endseq#startseq man and woman sit on bench outdoors endseq#startseq man and woman sit on park bench endseq#startseq man sits on bench with his arm around lady endseq#startseq the two people sit on the bench while the man in the tan jacket smokes endseq
3188319076_71724fcc07.jpg,startseq black and white dog jumps up and down in the snow endseq#startseq leaps in the snow endseq#startseq brown and white dog wearing red collar is standing in the snow endseq#startseq dog above snow endseq#startseq large dog out in the snow endseq
